"index";"date";"time";"A";"B";"All"
"1611";2019-12-17;2;NA;NA;NA
"1612";2019-12-17;3;NA;NA;NA
"1613";2019-12-17;4;NA;NA;NA
"1614";2019-12-17;5;NA;NA;NA
"1615";2019-12-17;6;NA;NA;NA
"1616";2019-12-17;7;NA;NA;NA
"1617";2019-12-17;8;NA;NA;NA
"1618";2019-12-17;9;NA;NA;NA
"1619";2019-12-17;10;NA;NA;NA
"1620";2019-12-17;11;"2019-12-17 11:00:00.000";530;59
"1621";2019-12-17;12;"2019-12-17 12:00:00.000";530;42
"1622";2019-12-17;13;"2019-12-17 13:00:00.000";530;36
"1623";2019-12-17;14;"2019-12-17 14:00:00.000";530;50
"1624";2019-12-17;15;"2019-12-17 15:00:00.000";530;43
"1625";2019-12-17;16;"2019-12-17 16:00:00.000";530;37
"1626";2019-12-17;17;"2019-12-17 17:00:00.000";530;33
"1627";2019-12-17;18;"2019-12-17 18:00:00.000";530;30
"1628";2019-12-17;19;"2019-12-17 19:00:00.000";530;39
"1629";2019-12-17;20;"2019-12-17 20:00:00.000";530;2
"1630";2019-12-17;21;NA;NA;NA
"1631";2019-12-17;22;NA;NA;NA
"1632";2019-12-17;23;NA;NA;NA
"1633";2019-12-18;0;NA;NA;NA
"1634";2019-12-18;1;NA;NA;NA
"1635";2019-12-18;2;NA;NA;NA
"1636";2019-12-18;3;NA;NA;NA
"1637";2019-12-18;4;NA;NA;NA
"1638";2019-12-18;5;NA;NA;NA
"1639";2019-12-18;6;NA;NA;NA
"1640";2019-12-18;7;NA;NA;NA
"1641";2019-12-18;8;NA;NA;NA
"1642";2019-12-18;9;NA;NA;NA
"1643";2019-12-18;10;NA;NA;NA
"1644";2019-12-18;11;"2019-12-18 11:00:00.000";530;63
"1645";2019-12-18;12;"2019-12-18 12:00:00.000";530;57
"1646";2019-12-18;13;"2019-12-18 13:00:00.000";530;43
"1647";2019-12-18;14;"2019-12-18 14:00:00.000";530;55
"1648";2019-12-18;15;"2019-12-18 15:00:00.000";530;57
"1649";2019-12-18;16;"2019-12-18 16:00:00.000";530;40
"1650";2019-12-18;17;"2019-12-18 17:00:00.000";530;30
"1651";2019-12-18;18;"2019-12-18 18:00:00.000";530;33
"1652";2019-12-18;19;"2019-12-18 19:00:00.000";530;27
"1653";2019-12-18;20;NA;NA;NA
"1654";2019-12-18;21;NA;NA;NA
"1655";2019-12-18;22;NA;NA;NA
"1656";2019-12-18;23;NA;NA;NA
"1657";2019-12-19;0;NA;NA;NA
"1658";2019-12-19;1;NA;NA;NA
"1659";2019-12-19;2;NA;NA;NA
"1660";2019-12-19;3;NA;NA;NA
"1661";2019-12-19;4;NA;NA;NA
"1662";2019-12-19;5;NA;NA;NA
"1663";2019-12-19;6;NA;NA;NA
"1664";2019-12-19;7;NA;NA;NA
"1665";2019-12-19;8;NA;NA;NA
"1666";2019-12-19;9;NA;NA;NA
"1667";2019-12-19;10;NA;NA;NA
"1668";2019-12-19;11;"2019-12-19 11:00:00.000";530;51
"1669";2019-12-19;12;"2019-12-19 12:00:00.000";530;56
"1670";2019-12-19;13;"2019-12-19 13:00:00.000";530;44
"1671";2019-12-19;14;"2019-12-19 14:00:00.000";530;60
"1672";2019-12-19;15;"2019-12-19 15:00:00.000";530;47
"1673";2019-12-19;16;"2019-12-19 16:00:00.000";530;48
"1674";2019-12-19;17;"2019-12-19 17:00:00.000";530;42
"1675";2019-12-19;18;"2019-12-19 18:00:00.000";530;32
"1676";2019-12-19;19;"2019-12-19 19:00:00.000";530;48
"1677";2019-12-19;20;"2019-12-19 20:00:00.000";530;1
"1678";2019-12-19;21;NA;NA;NA
"1679";2019-12-19;22;NA;NA;NA
"1680";2019-12-19;23;NA;NA;NA
"1681";2019-12-20;0;NA;NA;NA
"1682";2019-12-20;1;NA;NA;NA
"1683";2019-12-20;2;NA;NA;NA
"1684";2019-12-20;3;NA;NA;NA
"1685";2019-12-20;4;NA;NA;NA
"1686";2019-12-20;5;NA;NA;NA
"1687";2019-12-20;6;NA;NA;NA
"1688";2019-12-20;7;NA;NA;NA
"1689";2019-12-20;8;NA;NA;NA
"1690";2019-12-20;9;NA;NA;NA
"1691";2019-12-20;10;NA;NA;NA
"1692";2019-12-20;11;"2019-12-20 11:00:00.000";530;115
"1693";2019-12-20;12;"2019-12-20 12:00:00.000";530;99
"1694";2019-12-20;13;"2019-12-20 13:00:00.000";530;82
"1695";2019-12-20;14;"2019-12-20 14:00:00.000";530;93
"1696";2019-12-20;15;"2019-12-20 15:00:00.000";530;90
"1697";2019-12-20;16;"2019-12-20 16:00:00.000";530;65
"1698";2019-12-20;17;"2019-12-20 17:00:00.000";530;52
"1699";2019-12-20;18;"2019-12-20 18:00:00.000";530;61
"1700";2019-12-20;19;"2019-12-20 19:00:00.000";530;45
"1701";2019-12-20;20;"2019-12-20 20:00:00.000";530;5
"1702";2019-12-20;21;NA;NA;NA
"1703";2019-12-20;22;NA;NA;NA
"1704";2019-12-20;23;NA;NA;NA
"1705";2019-12-21;0;NA;NA;NA
"1706";2019-12-21;1;NA;NA;NA
"1707";2019-12-21;2;NA;NA;NA
"1708";2019-12-21;3;NA;NA;NA
"1709";2019-12-21;4;NA;NA;NA
"1710";2019-12-21;5;NA;NA;NA
"1711";2019-12-21;6;NA;NA;NA
"1712";2019-12-21;7;NA;NA;NA
"1713";2019-12-21;8;NA;NA;NA
"1714";2019-12-21;9;NA;NA;NA
"1715";2019-12-21;10;"2019-12-21 10:00:00.000";530;64
"1716";2019-12-21;11;"2019-12-21 11:00:00.000";530;105
"1717";2019-12-21;12;"2019-12-21 12:00:00.000";530;86
"1718";2019-12-21;13;"2019-12-21 13:00:00.000";530;78
"1719";2019-12-21;14;"2019-12-21 14:00:00.000";530;103
"1720";2019-12-21;15;"2019-12-21 15:00:00.000";530;99
"1721";2019-12-21;16;"2019-12-21 16:00:00.000";530;88
"1722";2019-12-21;17;"2019-12-21 17:00:00.000";530;79
"1723";2019-12-21;18;"2019-12-21 18:00:00.000";530;73
"1724";2019-12-21;19;"2019-12-21 19:00:00.000";530;60
"1725";2019-12-21;20;"2019-12-21 20:00:00.000";530;6
"1726";2019-12-21;21;NA;NA;NA
"1727";2019-12-21;22;NA;NA;NA
"1728";2019-12-21;23;NA;NA;NA
"1729";2019-12-22;0;NA;NA;NA
"1730";2019-12-22;1;NA;NA;NA
"1731";2019-12-22;2;NA;NA;NA
"1732";2019-12-22;3;NA;NA;NA
"1733";2019-12-22;4;NA;NA;NA
"1734";2019-12-22;5;NA;NA;NA
"1735";2019-12-22;6;NA;NA;NA
"1736";2019-12-22;7;NA;NA;NA
"1737";2019-12-22;8;NA;NA;NA
"1738";2019-12-22;9;NA;NA;NA
"1739";2019-12-22;10;"2019-12-22 10:00:00.000";530;66
"1740";2019-12-22;11;"2019-12-22 11:00:00.000";530;85
"1741";2019-12-22;12;"2019-12-22 12:00:00.000";530;92
"1742";2019-12-22;13;"2019-12-22 13:00:00.000";530;95
"1743";2019-12-22;14;"2019-12-22 14:00:00.000";530;119
"1744";2019-12-22;15;"2019-12-22 15:00:00.000";530;100
"1745";2019-12-22;16;"2019-12-22 16:00:00.000";530;83
"1746";2019-12-22;17;"2019-12-22 17:00:00.000";530;89
"1747";2019-12-22;18;"2019-12-22 18:00:00.000";530;49
"1748";2019-12-22;19;"2019-12-22 19:00:00.000";530;29
"1749";2019-12-22;20;"2019-12-22 20:00:00.000";530;4
"1750";2019-12-22;21;NA;NA;NA
"1751";2019-12-22;22;NA;NA;NA
"1752";2019-12-22;23;NA;NA;NA
"1753";2019-12-23;0;NA;NA;NA
"1754";2019-12-23;1;NA;NA;NA
"1755";2019-12-23;2;NA;NA;NA
"1756";2019-12-23;3;NA;NA;NA
"1757";2019-12-23;4;NA;NA;NA
"1758";2019-12-23;5;NA;NA;NA
"1759";2019-12-23;6;NA;NA;NA
"1760";2019-12-23;7;NA;NA;NA
"1761";2019-12-23;8;NA;NA;NA
"1762";2019-12-23;9;NA;NA;NA
"1763";2019-12-23;10;NA;NA;NA
"1764";2019-12-23;11;"2019-12-23 11:00:00.000";530;78
"1765";2019-12-23;12;"2019-12-23 12:00:00.000";530;83
"1766";2019-12-23;13;"2019-12-23 13:00:00.000";530;60
"1767";2019-12-23;14;"2019-12-23 14:00:00.000";530;86
"1768";2019-12-23;15;"2019-12-23 15:00:00.000";530;60
"1769";2019-12-23;16;"2019-12-23 16:00:00.000";530;52
"1770";2019-12-23;17;"2019-12-23 17:00:00.000";530;65
"1771";2019-12-23;18;"2019-12-23 18:00:00.000";530;54
"1772";2019-12-23;19;"2019-12-23 19:00:00.000";530;28
"1773";2019-12-23;20;"2019-12-23 20:00:00.000";530;3
"1774";2019-12-23;21;NA;NA;NA
"1775";2019-12-23;22;NA;NA;NA
"1776";2019-12-23;23;NA;NA;NA
"1777";2019-12-24;0;NA;NA;NA
"1778";2019-12-24;1;NA;NA;NA
"1779";2019-12-24;2;NA;NA;NA
"1780";2019-12-24;3;NA;NA;NA
"1781";2019-12-24;4;NA;NA;NA
"1782";2019-12-24;5;NA;NA;NA
"1783";2019-12-24;6;NA;NA;NA
"1784";2019-12-24;7;NA;NA;NA
"1785";2019-12-24;8;NA;NA;NA
"1786";2019-12-24;9;NA;NA;NA
"1787";2019-12-24;10;NA;NA;NA
"1788";2019-12-24;11;"2019-12-24 11:00:00.000";530;120
"1789";2019-12-24;12;"2019-12-24 12:00:00.000";530;85
"1790";2019-12-24;13;"2019-12-24 13:00:00.000";530;80
"1791";2019-12-24;14;"2019-12-24 14:00:00.000";530;90
"1792";2019-12-24;15;"2019-12-24 15:00:00.000";530;86
"1793";2019-12-24;16;"2019-12-24 16:00:00.000";530;71
"1794";2019-12-24;17;"2019-12-24 17:00:00.000";530;55
"1795";2019-12-24;18;"2019-12-24 18:00:00.000";530;61
"1796";2019-12-24;19;"2019-12-24 19:00:00.000";530;57
"1797";2019-12-24;20;"2019-12-24 20:00:00.000";530;4
"1798";2019-12-24;21;NA;NA;NA
"1799";2019-12-24;22;NA;NA;NA
"1800";2019-12-24;23;NA;NA;NA
"1801";2019-12-25;0;NA;NA;NA
"1802";2019-12-25;1;NA;NA;NA
"1803";2019-12-25;2;NA;NA;NA
"1804";2019-12-25;3;NA;NA;NA
"1805";2019-12-25;4;NA;NA;NA
"1806";2019-12-25;5;NA;NA;NA
"1807";2019-12-25;6;NA;NA;NA
"1808";2019-12-25;7;NA;NA;NA
"1809";2019-12-25;8;NA;NA;NA
"1810";2019-12-25;9;NA;NA;NA
"1811";2019-12-25;10;NA;NA;NA
"1812";2019-12-25;11;"2019-12-25 11:00:00.000";530;92
"1813";2019-12-25;12;"2019-12-25 12:00:00.000";530;71
"1814";2019-12-25;13;"2019-12-25 13:00:00.000";530;96
"1815";2019-12-25;14;"2019-12-25 14:00:00.000";530;91
"1816";2019-12-25;15;"2019-12-25 15:00:00.000";530;95
"1817";2019-12-25;16;"2019-12-25 16:00:00.000";530;84
"1818";2019-12-25;17;"2019-12-25 17:00:00.000";530;65
"1819";2019-12-25;18;"2019-12-25 18:00:00.000";530;53
"1820";2019-12-25;19;"2019-12-25 19:00:00.000";530;55
"1821";2019-12-25;20;"2019-12-25 20:00:00.000";530;4
"1822";2019-12-25;21;NA;NA;NA
"1823";2019-12-25;22;NA;NA;NA
"1824";2019-12-25;23;NA;NA;NA
"1825";2019-12-26;0;NA;NA;NA
"1826";2019-12-26;1;NA;NA;NA
"1827";2019-12-26;2;NA;NA;NA
"1828";2019-12-26;3;NA;NA;NA
"1829";2019-12-26;4;NA;NA;NA
"1830";2019-12-26;5;NA;NA;NA
"1831";2019-12-26;6;NA;NA;NA
"1832";2019-12-26;7;NA;NA;NA
"1833";2019-12-26;8;NA;NA;NA
"1834";2019-12-26;9;NA;NA;NA
"1835";2019-12-26;10;NA;NA;NA
"1836";2019-12-26;11;"2019-12-26 11:00:00.000";530;78
"1837";2019-12-26;12;"2019-12-26 12:00:00.000";530;78
"1838";2019-12-26;13;"2019-12-26 13:00:00.000";530;67
"1839";2019-12-26;14;"2019-12-26 14:00:00.000";530;58
"1840";2019-12-26;15;"2019-12-26 15:00:00.000";530;65
"1841";2019-12-26;16;"2019-12-26 16:00:00.000";530;59
"1842";2019-12-26;17;"2019-12-26 17:00:00.000";530;53
"1843";2019-12-26;18;"2019-12-26 18:00:00.000";530;50
"1844";2019-12-26;19;"2019-12-26 19:00:00.000";530;43
"1845";2019-12-26;20;"2019-12-26 20:00:00.000";530;5
"1846";2019-12-26;21;NA;NA;NA
"1847";2019-12-26;22;NA;NA;NA
"1848";2019-12-26;23;NA;NA;NA
"1849";2019-12-27;0;NA;NA;NA
"1850";2019-12-27;1;NA;NA;NA
"1851";2019-12-27;2;NA;NA;NA
"1852";2019-12-27;3;NA;NA;NA
"1853";2019-12-27;4;NA;NA;NA
"1854";2019-12-27;5;NA;NA;NA
"1855";2019-12-27;6;NA;NA;NA
"1856";2019-12-27;7;NA;NA;NA
"1857";2019-12-27;8;NA;NA;NA
"1858";2019-12-27;9;NA;NA;NA
"1859";2019-12-27;10;"2019-12-27 10:00:00.000";530;24
"1860";2019-12-27;11;"2019-12-27 11:00:00.000";530;77
"1861";2019-12-27;12;"2019-12-27 12:00:00.000";530;93
"1862";2019-12-27;13;"2019-12-27 13:00:00.000";530;81
"1863";2019-12-27;14;"2019-12-27 14:00:00.000";530;87
"1864";2019-12-27;15;"2019-12-27 15:00:00.000";530;97
"1865";2019-12-27;16;"2019-12-27 16:00:00.000";530;73
"1866";2019-12-27;17;"2019-12-27 17:00:00.000";530;63
"1867";2019-12-27;18;"2019-12-27 18:00:00.000";530;64
"1868";2019-12-27;19;"2019-12-27 19:00:00.000";530;56
"1869";2019-12-27;20;"2019-12-27 20:00:00.000";530;5
"1870";2019-12-27;21;NA;NA;NA
"1871";2019-12-27;22;NA;NA;NA
"1872";2019-12-27;23;NA;NA;NA
"1873";2019-12-28;0;NA;NA;NA
"1874";2019-12-28;1;NA;NA;NA
"1875";2019-12-28;2;NA;NA;NA
"1876";2019-12-28;3;NA;NA;NA
"1877";2019-12-28;4;NA;NA;NA
"1878";2019-12-28;5;NA;NA;NA
"1879";2019-12-28;6;NA;NA;NA
"1880";2019-12-28;7;NA;NA;NA
"1881";2019-12-28;8;NA;NA;NA
"1882";2019-12-28;9;NA;NA;NA
"1883";2019-12-28;10;"2019-12-28 10:00:00.000";530;62
"1884";2019-12-28;11;"2019-12-28 11:00:00.000";530;102
"1885";2019-12-28;12;"2019-12-28 12:00:00.000";530;114
"1886";2019-12-28;13;"2019-12-28 13:00:00.000";530;103
"1887";2019-12-28;14;"2019-12-28 14:00:00.000";530;115
"1888";2019-12-28;15;"2019-12-28 15:00:00.000";530;125
"1889";2019-12-28;16;"2019-12-28 16:00:00.000";530;106
"1890";2019-12-28;17;"2019-12-28 17:00:00.000";530;98
"1891";2019-12-28;18;"2019-12-28 18:00:00.000";530;82
"1892";2019-12-28;19;"2019-12-28 19:00:00.000";530;66
"1893";2019-12-28;20;"2019-12-28 20:00:00.000";530;6
"1894";2019-12-28;21;NA;NA;NA
"1895";2019-12-28;22;NA;NA;NA
"1896";2019-12-28;23;NA;NA;NA
"1897";2019-12-29;0;NA;NA;NA
"1898";2019-12-29;1;NA;NA;NA
"1899";2019-12-29;2;NA;NA;NA
"1900";2019-12-29;3;NA;NA;NA
"1901";2019-12-29;4;NA;NA;NA
"1902";2019-12-29;5;NA;NA;NA
"1903";2019-12-29;6;NA;NA;NA
"1904";2019-12-29;7;NA;NA;NA
"1905";2019-12-29;8;NA;NA;NA
"1906";2019-12-29;9;NA;NA;NA
"1907";2019-12-29;10;"2019-12-29 10:00:00.000";530;89
"1908";2019-12-29;11;"2019-12-29 11:00:00.000";530;114
"1909";2019-12-29;12;"2019-12-29 12:00:00.000";530;88
"1910";2019-12-29;13;"2019-12-29 13:00:00.000";530;122
"1911";2019-12-29;14;"2019-12-29 14:00:00.000";530;158
"1912";2019-12-29;15;"2019-12-29 15:00:00.000";530;148
"1913";2019-12-29;16;"2019-12-29 16:00:00.000";530;127
"1914";2019-12-29;17;"2019-12-29 17:00:00.000";530;115
"1915";2019-12-29;18;"2019-12-29 18:00:00.000";530;62
"1916";2019-12-29;19;"2019-12-29 19:00:00.000";530;50
"1917";2019-12-29;20;"2019-12-29 20:00:00.000";530;5
"1918";2019-12-29;21;NA;NA;NA
"1919";2019-12-29;22;NA;NA;NA
"1920";2019-12-29;23;NA;NA;NA
"1921";2019-12-30;0;NA;NA;NA
"1922";2019-12-30;1;NA;NA;NA
"1923";2019-12-30;2;NA;NA;NA
"1924";2019-12-30;3;NA;NA;NA
"1925";2019-12-30;4;NA;NA;NA
"1926";2019-12-30;5;NA;NA;NA
"1927";2019-12-30;6;NA;NA;NA
"1928";2019-12-30;7;NA;NA;NA
"1929";2019-12-30;8;NA;NA;NA
"1930";2019-12-30;9;NA;NA;NA
"1931";2019-12-30;10;"2019-12-30 10:00:00.000";530;68
"1932";2019-12-30;11;"2019-12-30 11:00:00.000";530;123
"1933";2019-12-30;12;"2019-12-30 12:00:00.000";530;94
"1934";2019-12-30;13;"2019-12-30 13:00:00.000";530;126
"1935";2019-12-30;14;"2019-12-30 14:00:00.000";530;140
"1936";2019-12-30;15;"2019-12-30 15:00:00.000";530;154
"1937";2019-12-30;16;"2019-12-30 16:00:00.000";530;110
"1938";2019-12-30;17;"2019-12-30 17:00:00.000";530;104
"1939";2019-12-30;18;"2019-12-30 18:00:00.000";530;82
"1940";2019-12-30;19;"2019-12-30 19:00:00.000";530;61
"1941";2019-12-30;20;"2019-12-30 20:00:00.000";530;2
"1942";2019-12-30;21;NA;NA;NA
"1943";2019-12-30;22;NA;NA;NA
"1944";2019-12-30;23;NA;NA;NA
"1945";2019-12-31;0;NA;NA;NA
"1946";2019-12-31;1;NA;NA;NA
"1947";2019-12-31;2;NA;NA;NA
"1948";2019-12-31;3;NA;NA;NA
"1949";2019-12-31;4;NA;NA;NA
"1950";2019-12-31;5;NA;NA;NA
"1951";2019-12-31;6;NA;NA;NA
"1952";2019-12-31;7;NA;NA;NA
"1953";2019-12-31;8;NA;NA;NA
"1954";2019-12-31;9;NA;NA;NA
"1955";2019-12-31;10;"2019-12-31 10:00:00.000";530;82
"1956";2019-12-31;11;"2019-12-31 11:00:00.000";530;108
"1957";2019-12-31;12;"2019-12-31 12:00:00.000";530;101
"1958";2019-12-31;13;"2019-12-31 13:00:00.000";530;113
"1959";2019-12-31;14;"2019-12-31 14:00:00.000";530;153
"1960";2019-12-31;15;"2019-12-31 15:00:00.000";530;154
"1961";2019-12-31;16;"2019-12-31 16:00:00.000";530;144
"1962";2019-12-31;17;"2019-12-31 17:00:00.000";530;110
"1963";2019-12-31;18;"2019-12-31 18:00:00.000";530;6
"1964";2019-12-31;19;NA;NA;NA
"1965";2019-12-31;20;NA;NA;NA
"1966";2019-12-31;21;NA;NA;NA
"1967";2019-12-31;22;NA;NA;NA
"1968";2019-12-31;23;NA;NA;NA
"1969";2020-01-01;0;NA;NA;NA
"1970";2020-01-01;1;NA;NA;NA
"1971";2020-01-01;2;NA;NA;NA
"1972";2020-01-01;3;NA;NA;NA
"1973";2020-01-01;4;NA;NA;NA
"1974";2020-01-01;5;NA;NA;NA
"1975";2020-01-01;6;NA;NA;NA
"1976";2020-01-01;7;NA;NA;NA
"1977";2020-01-01;8;NA;NA;NA
"1978";2020-01-01;9;NA;NA;NA
"1979";2020-01-01;10;"2020-01-01 10:00:00.000";530;105
"1980";2020-01-01;11;"2020-01-01 11:00:00.000";530;109
"1981";2020-01-01;12;"2020-01-01 12:00:00.000";530;100
"1982";2020-01-01;13;"2020-01-01 13:00:00.000";530;125
"1983";2020-01-01;14;"2020-01-01 14:00:00.000";530;145
"1984";2020-01-01;15;"2020-01-01 15:00:00.000";530;151
"1985";2020-01-01;16;"2020-01-01 16:00:00.000";530;171
"1986";2020-01-01;17;"2020-01-01 17:00:00.000";530;140
"1987";2020-01-01;18;"2020-01-01 18:00:00.000";530;80
"1988";2020-01-01;19;"2020-01-01 19:00:00.000";530;49
"1989";2020-01-01;20;"2020-01-01 20:00:00.000";530;2
"1990";2020-01-01;21;NA;NA;NA
"1991";2020-01-01;22;NA;NA;NA
"1992";2020-01-01;23;NA;NA;NA
"1993";2020-01-02;0;NA;NA;NA
"1994";2020-01-02;1;NA;NA;NA
"1995";2020-01-02;2;NA;NA;NA
"1996";2020-01-02;3;NA;NA;NA
"1997";2020-01-02;4;NA;NA;NA
"1998";2020-01-02;5;NA;NA;NA
"1999";2020-01-02;6;NA;NA;NA
"2000";2020-01-02;7;NA;NA;NA
"2001";2020-01-02;8;NA;NA;NA
"2002";2020-01-02;9;NA;NA;NA
"2003";2020-01-02;10;"2020-01-02 10:00:00.000";530;85
"2004";2020-01-02;11;"2020-01-02 11:00:00.000";530;120
"2005";2020-01-02;12;"2020-01-02 12:00:00.000";530;147
"2006";2020-01-02;13;"2020-01-02 13:00:00.000";530;157
"2007";2020-01-02;14;"2020-01-02 14:00:00.000";530;172
"2008";2020-01-02;15;"2020-01-02 15:00:00.000";530;209
"2009";2020-01-02;16;"2020-01-02 16:00:00.000";530;172
"2010";2020-01-02;17;"2020-01-02 17:00:00.000";530;136
"2011";2020-01-02;18;"2020-01-02 18:00:00.000";530;87
"2012";2020-01-02;19;"2020-01-02 19:00:00.000";530;52
"2013";2020-01-02;20;"2020-01-02 20:00:00.000";530;3
"2014";2020-01-02;21;NA;NA;NA
"2015";2020-01-02;22;NA;NA;NA
"2016";2020-01-02;23;NA;NA;NA
"2017";2020-01-03;0;NA;NA;NA
"2018";2020-01-03;1;NA;NA;NA
"2019";2020-01-03;2;NA;NA;NA
"2020";2020-01-03;3;NA;NA;NA
"2021";2020-01-03;4;NA;NA;NA
"2022";2020-01-03;5;NA;NA;NA
"2023";2020-01-03;6;NA;NA;NA
"2024";2020-01-03;7;NA;NA;NA
"2025";2020-01-03;8;NA;NA;NA
"2026";2020-01-03;9;NA;NA;NA
"2027";2020-01-03;10;"2020-01-03 10:00:00.000";530;94
"2028";2020-01-03;11;"2020-01-03 11:00:00.000";530;175
"2029";2020-01-03;12;"2020-01-03 12:00:00.000";530;157
"2030";2020-01-03;13;"2020-01-03 13:00:00.000";530;159
"2031";2020-01-03;14;"2020-01-03 14:00:00.000";530;208
"2032";2020-01-03;15;"2020-01-03 15:00:00.000";530;210
"2033";2020-01-03;16;"2020-01-03 16:00:00.000";530;182
"2034";2020-01-03;17;"2020-01-03 17:00:00.000";530;161
"2035";2020-01-03;18;"2020-01-03 18:00:00.000";530;128
"2036";2020-01-03;19;"2020-01-03 19:00:00.000";530;70
"2037";2020-01-03;20;"2020-01-03 20:00:00.000";530;3
"2038";2020-01-03;21;NA;NA;NA
"2039";2020-01-03;22;NA;NA;NA
"2040";2020-01-03;23;NA;NA;NA
"2041";2020-01-04;0;NA;NA;NA
"2042";2020-01-04;1;NA;NA;NA
"2043";2020-01-04;2;NA;NA;NA
"2044";2020-01-04;3;NA;NA;NA
"2045";2020-01-04;4;NA;NA;NA
"2046";2020-01-04;5;NA;NA;NA
"2047";2020-01-04;6;NA;NA;NA
"2048";2020-01-04;7;NA;NA;NA
"2049";2020-01-04;8;NA;NA;NA
"2050";2020-01-04;9;NA;NA;NA
"2051";2020-01-04;10;"2020-01-04 10:00:00.000";530;38
"2052";2020-01-04;11;"2020-01-04 11:00:00.000";530;89
"2053";2020-01-04;12;"2020-01-04 12:00:00.000";530;57
"2054";2020-01-04;13;"2020-01-04 13:00:00.000";530;87
"2055";2020-01-04;14;"2020-01-04 14:00:00.000";530;97
"2056";2020-01-04;15;"2020-01-04 15:00:00.000";530;97
"2057";2020-01-04;16;"2020-01-04 16:00:00.000";530;84
"2058";2020-01-04;17;"2020-01-04 17:00:00.000";530;57
"2059";2020-01-04;18;"2020-01-04 18:00:00.000";530;33
"2060";2020-01-04;19;"2020-01-04 19:00:00.000";530;23
"2061";2020-01-04;20;"2020-01-04 20:00:00.000";530;2
"2062";2020-01-04;21;NA;NA;NA
"2063";2020-01-04;22;NA;NA;NA
"2064";2020-01-04;23;NA;NA;NA
"2065";2020-01-05;0;NA;NA;NA
"2066";2020-01-05;1;NA;NA;NA
"2067";2020-01-05;2;NA;NA;NA
"2068";2020-01-05;3;NA;NA;NA
"2069";2020-01-05;4;NA;NA;NA
"2070";2020-01-05;5;NA;NA;NA
"2071";2020-01-05;6;NA;NA;NA
"2072";2020-01-05;7;NA;NA;NA
"2073";2020-01-05;8;NA;NA;NA
"2074";2020-01-05;9;NA;NA;NA
"2075";2020-01-05;10;"2020-01-05 10:00:00.000";530;39
"2076";2020-01-05;11;"2020-01-05 11:00:00.000";530;54
"2077";2020-01-05;12;"2020-01-05 12:00:00.000";530;54
"2078";2020-01-05;13;"2020-01-05 13:00:00.000";530;65
"2079";2020-01-05;14;"2020-01-05 14:00:00.000";530;95
"2080";2020-01-05;15;"2020-01-05 15:00:00.000";530;70
"2081";2020-01-05;16;"2020-01-05 16:00:00.000";530;87
"2082";2020-01-05;17;"2020-01-05 17:00:00.000";530;59
"2083";2020-01-05;18;"2020-01-05 18:00:00.000";530;50
"2084";2020-01-05;19;"2020-01-05 19:00:00.000";530;23
"2085";2020-01-05;20;NA;NA;NA
"2086";2020-01-05;21;NA;NA;NA
"2087";2020-01-05;22;NA;NA;NA
"2088";2020-01-05;23;NA;NA;NA
"2089";2020-01-06;0;NA;NA;NA
"2090";2020-01-06;1;NA;NA;NA
"2091";2020-01-06;2;NA;NA;NA
"2092";2020-01-06;3;NA;NA;NA
"2093";2020-01-06;4;NA;NA;NA
"2094";2020-01-06;5;NA;NA;NA
"2095";2020-01-06;6;NA;NA;NA
"2096";2020-01-06;7;NA;NA;NA
"2097";2020-01-06;8;NA;NA;NA
"2098";2020-01-06;9;NA;NA;NA
"2099";2020-01-06;10;NA;NA;NA
"2100";2020-01-06;11;"2020-01-06 11:00:00.000";530;33
"2101";2020-01-06;12;"2020-01-06 12:00:00.000";530;40
"2102";2020-01-06;13;"2020-01-06 13:00:00.000";530;49
"2103";2020-01-06;14;"2020-01-06 14:00:00.000";530;37
"2104";2020-01-06;15;"2020-01-06 15:00:00.000";530;47
"2105";2020-01-06;16;"2020-01-06 16:00:00.000";530;42
"2106";2020-01-06;17;"2020-01-06 17:00:00.000";530;22
"2107";2020-01-06;18;"2020-01-06 18:00:00.000";530;20
"2108";2020-01-06;19;"2020-01-06 19:00:00.000";530;16
"2109";2020-01-06;20;"2020-01-06 20:00:00.000";530;1
"2110";2020-01-06;21;NA;NA;NA
"2111";2020-01-06;22;NA;NA;NA
"2112";2020-01-06;23;NA;NA;NA
"2113";2020-01-07;0;NA;NA;NA
"2114";2020-01-07;1;NA;NA;NA
"2115";2020-01-07;2;NA;NA;NA
"2116";2020-01-07;3;NA;NA;NA
"2117";2020-01-07;4;NA;NA;NA
"2118";2020-01-07;5;NA;NA;NA
"2119";2020-01-07;6;NA;NA;NA
"2120";2020-01-07;7;NA;NA;NA
"2121";2020-01-07;8;NA;NA;NA
"2122";2020-01-07;9;NA;NA;NA
"2123";2020-01-07;10;NA;NA;NA
"2124";2020-01-07;11;"2020-01-07 11:00:00.000";530;33
"2125";2020-01-07;12;"2020-01-07 12:00:00.000";530;50
"2126";2020-01-07;13;"2020-01-07 13:00:00.000";530;43
"2127";2020-01-07;14;"2020-01-07 14:00:00.000";530;58
"2128";2020-01-07;15;"2020-01-07 15:00:00.000";530;42
"2129";2020-01-07;16;"2020-01-07 16:00:00.000";530;50
"2130";2020-01-07;17;"2020-01-07 17:00:00.000";530;45
"2131";2020-01-07;18;"2020-01-07 18:00:00.000";530;23
"2132";2020-01-07;19;"2020-01-07 19:00:00.000";530;25
